Species	MaxT	MinT	lng	lat	bed_info	FAMILY
Hesperocyon_gregarius	37.2	33.9	-111	45	286140	Canidae
Paradaphoenus_minimus	33.9	33.3	-102	43	286218	Amphicyonidae
Paradaphoenus_minimus	33.9	33.3	-103	42	286219	Amphicyonidae
Paradaphoenus_tooheyi	33.3	30.8	-103	41	286220	Amphicyonidae
Paradaphoenus_tooheyi	30.8	20.43	-103	42	286221	Amphicyonidae
Ysengrinia_americana	24.8	20.43	-103	42	293869	Amphicyonidae
Ysengrinia_americana	24.8	20.43	-103	41	293870	Amphicyonidae
Adilophontes_brachykolos	24.8	20.43	-104	42	293871	Amphicyonidae
Adilophontes_brachykolos	30.8	20.43	-104	42	293872	Amphicyonidae
Adilophontes_brachykolos	24.8	20.43	-105	42	293873	Amphicyonidae
Daphoenodon_falkenbachi	24.8	20.43	-103	42	294216	Amphicyonidae
Daphoenodon_falkenbachi	30.8	20.43	-104	42	294217	Amphicyonidae
Puma_concolor	0.126	0.0117	-84	34	299579	Felidae
Pseudocyon_sansaniensis	15.97	13.82	0	44	332841	Amphicyonidae
Hemicyon_sansaniensis	15.97	7.246	0	48	337750	Ursidae
Pseudaelurus_quadridentatus	15.97	7.246	0	50	337753	Felidae
Pseudocyon_sansaniensis	15.97	7.246	0	44	337769	Amphicyonidae
Pseudaelurus_quadridentatus	15.97	7.246	0	50	337771	Felidae
Pliocrocuta_perrieri	3.6	2.588	-7	33	339376	Hyaenidae
Vulpes_vulpes	0.781	0.0117	22	37	339500	Canidae
Lynx_lynx	0.781	0.0117	22	37	339561	Felidae
Vulpes_vulpes	0.781	0.0117	22	37	339562	Canidae
Protictitherium_crassum	15.97	13.65	0	38	339828	Hyaenidae
Protictitherium_crassum	15.97	13.65	0	38	339867	Hyaenidae
Lynx_lynx	0.781	0.0117	22	37	340127	Felidae
Vulpes_vulpes	0.781	0.0117	22	37	340129	Canidae
Meles_meles	0.781	0.0117	22	37	340130	Mustelidae
Martes_foina	0.781	0.0117	22	37	340131	Mustelidae
Lynx_lynx	0.781	0.0117	22	37	340161	Felidae
Vulpes_vulpes	0.781	0.0117	22	37	340162	Canidae
Crocuta_crocuta	0.126	0.0117	37	-1	340234	Hyaenidae
Crocuta_crocuta	0.126	0.0117	37	-1	340510	Hyaenidae
Pannonictis_pliocaenica	2.588	0.781	22	46	340887	Mustelidae
Ursus_etruscus	2.588	0.781	22	46	340889	Ursidae
Amphicyon_major	15.97	11.62	0	48	341614	Amphicyonidae
Pseudocyon_sansaniensis	15.97	11.62	0	44	341615	Amphicyonidae
Hemicyon_sansaniensis	15.97	11.62	0	48	341617	Ursidae
Plithocyon_armagnacensis	15.97	11.62	0	60	341618	Ursidae
Mionictis_dubia	15.97	11.62	0	44	341629	Mustelidae
Mustela_nivalis	2.588	0.781	22	46	341696	Mustelidae
Mustela_nivalis	2.588	0.781	22	46	341751	Mustelidae
Baranogale_helbingi	4.9	4.2	19	50	350643	Mustelidae
Mustela_nivalis	2.588	0.781	22	46	356155	Mustelidae
Gulo_gulo	2.588	0.781	22	46	356156	Mustelidae
Mustela_nivalis	2.588	0.781	22	46	356211	Mustelidae
Gulo_gulo	2.588	0.781	22	46	356213	Mustelidae
Ursus_etruscus	2.588	0.781	22	46	356217	Ursidae
Canis_lupus	2.588	0.781	22	46	356272	Canidae
Gulo_gulo	2.588	0.781	22	46	356298	Mustelidae
Meles_meles	2.588	0.781	22	46	356299	Mustelidae
Canis_lupus	2.588	0.781	22	46	357127	Canidae
Mustela_nivalis	2.588	0.781	22	46	357129	Mustelidae
Gulo_gulo	2.588	0.781	22	46	357153	Mustelidae
Canis_lupus	2.588	0.781	22	46	357185	Canidae
Mustela_nivalis	2.588	0.781	22	46	357187	Mustelidae
Canis_lupus	0.781	0.126	22	46	357217	Canidae
Gulo_gulo	0.781	0.126	22	46	357220	Mustelidae
Canis_lupus	2.588	0.0117	69	38	358468	Canidae
Canis_lupus	2.588	0.0117	69	38	358553	Canidae
Xenocyon_lycaonoides	2.588	0.0117	69	38	358554	Canidae
Meles_meles	2.588	0.0117	69	38	358555	Mustelidae
Pachycrocuta_brevirostris	2.588	0.0117	69	38	358556	Hyaenidae
Panthera_gombaszoegensis	2.588	0.0117	69	38	358558	Felidae
Crocuta_crocuta	0.781	0.126	36	35	358633	Hyaenidae
Ursus_spelaeus	2.588	0.0117	5	50	360253	Ursidae
Panthera_gombaszoegensis	2.588	0.0117	5	50	360256	Felidae
Canis_lupus	2.588	0.0117	5	50	360258	Canidae
Xenocyon_lycaonoides	2.588	0.0117	5	50	360260	Canidae
Meles_meles	2.588	0.0117	5	50	360261	Mustelidae
Lynx_pardinus	1.806	0.781	-1	38	360359	Felidae
Ursus_americanus	0.126	0.0117	-80	27	361742	Ursidae
Procyon_lotor	0.126	0.0117	-80	27	361743	Procyonidae
Lontra_canadensis	0.126	0.0117	-80	27	361744	Mustelidae
Vulpes_vulpes	0.126	0.0117	-80	27	361745	Canidae
Canis_latrans	0.126	0.0117	-80	27	361746	Canidae
Lynx_rufus	0.126	0.0117	-80	27	361748	Felidae
Crocuta_crocuta	2.588	0.0117	-7	33	361896	Hyaenidae
Crocuta_crocuta	0.781	0.126	-7	33	362200	Hyaenidae
Vulpes_vulpes	0.781	0.126	31	37	362817	Canidae
Meles_meles	0.781	0.126	31	37	362819	Mustelidae
Vulpes_galaticus	5.333	3.2	32	39	362881	Canidae
Nyctereutes_donnezani	5.333	3.2	32	39	362882	Canidae
Lynx_issiodorensis	5.333	3.2	32	39	362884	Felidae
Amphimachairodus_giganteus	5.333	3.2	32	39	362885	Felidae
Proailurus_lemanensis	28.4	23.03	3	46	1354272	Felidae
Hyaenictitherium_hyaenoides	8.7	5.333	84	47	363521	Hyaenidae
Lynx_issiodorensis	5.333	2.588	79	44	363537	Felidae
Nyctereutes_megamastoides	5.333	2.588	69	38	363571	Canidae
Chasmaporthetes_lunensis	5.333	2.588	69	38	363574	Hyaenidae
Pliocrocuta_perrieri	5.333	2.588	69	38	363575	Hyaenidae
Lynx_issiodorensis	5.333	2.588	69	38	363576	Felidae
Canis_etruscus	5.333	2.588	68	38	363597	Canidae
Canis_etruscus	2.588	0.781	79	45	363600	Canidae
Pachycrocuta_brevirostris	2.588	0.781	79	45	363601	Hyaenidae
Canis_etruscus	2.588	0.781	78	44	363611	Canidae
Pachycrocuta_brevirostris	2.588	0.0117	1	48	363676	Hyaenidae
Nyctereutes_sinensis	3.6	2.588	109	34	364040	Canidae
Lynx_issiodorensis	3.2	2.588	23	37	365112	Felidae
Nyctereutes_megamastoides	3.2	0.0117	24	41	365116	Canidae
Vulpes_praecorsac	3.2	0.0117	24	41	365117	Canidae
Nyctereutes_megamastoides	3.2	2.588	21	37	365132	Canidae
Vulpes_lagopus	3.2	2.588	21	37	365133	Canidae
Ursus_etruscus	3.2	2.588	21	37	365134	Ursidae
Chasmaporthetes_lunensis	3.2	2.588	21	37	365136	Hyaenidae
Nyctereutes_megamastoides	3.2	2.588	22	39	365300	Canidae
Canis_etruscus	3.2	0.0117	23	40	365332	Canidae
Canis_arnensis	3.2	0.0117	23	40	365333	Canidae
Pachycrocuta_brevirostris	3.2	0.0117	23	40	365336	Hyaenidae
Panthera_gombaszoegensis	3.2	0.0117	23	40	365337	Felidae
Ursus_etruscus	5.333	2.588	23	40	365924	Ursidae
Lynx_issiodorensis	5.333	2.588	21	37	365972	Felidae
Meles_meles	2.588	0.0117	123	41	366129	Mustelidae
Nyctereutes_sinensis	2.588	0.0117	123	41	366130	Canidae
Agriotherium_inexpetans	11.608	5.333	103	35	366418	Ursidae
Pachycrocuta_brevirostris	2.588	0.0117	21	40	367534	Hyaenidae
Canis_lupus	2.588	0.781	21	37	367573	Canidae
Sardolutra_ichnusae	2.588	0	8	40	367590	Mustelidae
Canis_etruscus	2.588	0.781	22	39	367688	Canidae
Canis_arnensis	2.588	0.781	22	39	367689	Canidae
Panthera_gombaszoegensis	2.588	0.781	22	39	367691	Felidae
Canis_arnensis	2.588	0.781	23	40	367716	Canidae
Canis_etruscus	2.588	0.781	23	40	367723	Canidae
Canis_arnensis	2.588	0.781	23	40	367724	Canidae
Vulpes_lagopus	2.588	0.781	23	40	367727	Canidae
Ursus_etruscus	2.588	0.781	23	40	367728	Ursidae
Megantereon_cultridens	2.588	0.781	23	40	367731	Felidae
Lynx_issiodorensis	2.588	0.781	23	40	367732	Felidae
Canis_lupus	2.588	0.126	22	39	367963	Canidae
Vulpes_praeglacialis	2.588	0.126	22	39	367964	Canidae
Panthera_gombaszoegensis	2.588	0.126	22	39	367965	Felidae
Vulpes_lagopus	5.333	0.0117	21	38	367977	Canidae
Megantereon_cultridens	5.333	0.0117	21	38	367981	Felidae
Vulpes_lagopus	5.333	0.0117	21	38	367982	Canidae
Crocuta_crocuta	1.806	0.781	-3	42	368517	Hyaenidae
Vulpes_praeglacialis	1.806	0.781	-3	42	368519	Canidae
Crocuta_crocuta	2.588	0.0117	-3	42	368587	Hyaenidae
Canis_lupus	2.588	0.0117	-3	42	368589	Canidae
Vulpes_praeglacialis	2.588	0.0117	-3	42	368591	Canidae
Ursus_etruscus	2.588	0.781	-2	37	368995	Ursidae
Canis_etruscus	2.588	0.781	-2	37	368996	Canidae
Homotherium_latidens	2.588	0.781	-2	37	368998	Felidae
Megantereon_whitei	2.588	0.781	-2	37	368999	Felidae
Pachycrocuta_brevirostris	2.588	0.781	-2	37	369001	Hyaenidae
Canis_etruscus	2.588	0.781	0	38	369045	Canidae
Xenocyon_lycaonoides	2.588	0.781	0	50	369046	Canidae
Panthera_gombaszoegensis	2.588	0.781	0	38	369048	Felidae
Megantereon_cultridens	2.588	0.781	0	-26	369049	Felidae
Pachycrocuta_brevirostris	2.588	0.781	0	-26	369052	Hyaenidae
Homotherium_latidens	2.588	0.781	0	51.4	369060	Felidae
Panthera_gombaszoegensis	2.588	0.781	-3	42	369097	Felidae
Crocuta_crocuta	2.588	0.781	-3	42	369099	Hyaenidae
Homotherium_latidens	2.588	0.0117	-3	42	369170	Felidae
Canis_lupus	2.588	0.0117	-3	42	369171	Canidae
Panthera_gombaszoegensis	2.588	0.0117	-3	42	369173	Felidae
Crocuta_crocuta	2.588	0.0117	-3	42	369174	Hyaenidae
Canis_lupus	0.781	0.126	-3	42	369192	Canidae
Crocuta_crocuta	0.781	0.126	-3	42	369193	Hyaenidae
Canis_lupus	0.781	0.126	-3	42	369203	Canidae
Canis_lupus	0.781	0.126	-3	42	369226	Canidae
Vulpes_lagopus	3.2	2.588	0	68	369251	Canidae
Canis_etruscus	3.2	2.588	0	45	369252	Canidae
Megantereon_whitei	2.588	0.781	-2	37	369644	Felidae
Ursus_etruscus	2.588	0.781	-2	37	369645	Ursidae
Vulpes_praeglacialis	2.588	0.781	-2	37	369652	Canidae
Canis_etruscus	0.781	0.126	-2	37	369699	Canidae
Crocuta_crocuta	0.781	0.126	-2	37	369700	Hyaenidae
Vulpes_vulpes	2.588	0.0117	-3	53	369785	Canidae
Vulpes_vulpes	0.781	0.126	20	48	370246	Canidae
Mustela_nivalis	0.781	0.126	20	48	370247	Mustelidae
Meles_meles	0.781	0.126	20	48	370249	Mustelidae
Ursus_spelaeus	0.781	0.126	20	48	370252	Ursidae
Vulpes_vulpes	0.781	0.126	21	48	370283	Canidae
Mustela_nivalis	0.781	0.126	21	48	370284	Mustelidae
Canis_etruscus	1.806	0.126	-2	37	370531	Canidae
Panthera_gombaszoegensis	1.806	0.126	-2	37	370532	Felidae
Mustela_stromeri	3.2	2.588	20	48	373558	Mustelidae
Mustela_stromeri	5.333	0.0117	18	45	373594	Mustelidae
Tomarctus_brevirostris	20.43	15.97	-79	9	374074	Canidae
Canis_lupus	3.2	2.588	18	45	374161	Canidae
Canis_lupus	3.2	2.588	18	45	374162	Canidae
Vulpes_praecorsac	3.2	2.588	18	45	374164	Canidae
Pannonictis_pliocaenica	3.2	2.588	18	45	374171	Mustelidae
Lynx_lynx	3.2	2.588	18	45	374174	Felidae
Ursus_etruscus	3.2	2.588	18	46	374342	Ursidae
Vulpes_praeglacialis	5.333	0.0117	18	45	374419	Canidae
Eucyon_davisi	10.3	4.9	-99	42	375092	Canidae
Vulpes_stenognathus	10.3	4.9	-99	42	375093	Canidae
Pliotaxidea_nevadensis	10.3	4.9	-99	42	375095	Mustelidae
Martinogale_alveodens	10.3	4.9	-99	42	375096	Mephitidae
Pliogale_furlongi	10.3	4.9	-99	42	375097	Mustelidae
Carpocyon_limosus	10.3	4.9	-99	42	375098	Canidae
Haplocyonoides_mordax	15.97	13.82	0	41	375281	Amphicyonidae
Broiliana_nobilis	15.97	13.82	0	48	375282	Procyonidae
Stromeriella_franconica	15.97	13.82	0	48	375283	Procyonidae
Canis_lupus	2.588	0.781	18	45	375514	Canidae
Vulpes_praecorsac	2.588	0.781	18	45	375517	Canidae
Vulpes_praeglacialis	2.588	0.781	18	45	375518	Canidae
Mustela_nivalis	2.588	0.781	18	45	375521	Mustelidae
Canis_lupus	2.588	0.781	18	45	375632	Canidae
Panthera_gombaszoegensis	2.588	0.781	18	45	375637	Felidae
Ursus_spelaeus	0.781	0.126	20	48	375996	Ursidae
Panthera_gombaszoegensis	0.781	0.126	20	48	376096	Felidae
Osbornodon_scitulus	20.43	15.97	-83	29	377062	Canidae
Osbornodon_scitulus	20.43	15.97	-103	42	377063	Canidae
Edaphocyon_palmeri	20.43	15.97	-83	29	377511	Procyonidae
Parapotos_tedfordi	15.97	13.6	-95	30	377512	Procyonidae
Amphicyon_galushai	20.43	15.97	-103	42	377700	Amphicyonidae
Amphicyon_galushai	20.43	15.97	-103	42	377701	Amphicyonidae
Amphicyon_galushai	20.43	15.97	-103	42	377702	Amphicyonidae
Amphicyon_galushai	20.43	15.97	-103	42	377703	Amphicyonidae
Amphicyon_galushai	20.43	15.97	-103	42	377704	Amphicyonidae
Amphicyon_galushai	20.43	15.97	-103	42	377705	Amphicyonidae
Amphicyon_galushai	20.43	15.97	-106	40	377706	Amphicyonidae
Canis_lupus	2.588	0.126	16	49	379666	Canidae
Vulpes_angustidens	2.588	0.126	16	49	379667	Canidae
Ursus_spelaeus	2.588	0.126	16	49	379669	Ursidae
Canis_lupus	0.781	0.126	11	51	381189	Canidae
Ursus_spelaeus	0.781	0.126	11	51	381193	Ursidae
Meles_meles	0.781	0.126	11	51	381196	Mustelidae
Lutra_simplicidens	0.781	0.126	11	51	381197	Mustelidae
Canis_lupus	2.588	0.0117	11	50	381231	Canidae
Pachycrocuta_brevirostris	2.588	0.0117	11	50	381233	Hyaenidae
Crocuta_crocuta	2.588	0.0117	11	50	381234	Hyaenidae
Ursus_spelaeus	2.588	0.0117	11	50	381235	Ursidae
Canis_lupus	0.781	0.126	14	49	381395	Canidae
Vulpes_angustidens	0.781	0.126	14	49	381397	Canidae
Panthera_gombaszoegensis	0.781	0.126	14	49	381400	Felidae
Pliocrocuta_perrieri	0.781	0.126	14	49	381403	Hyaenidae
Ursus_thibetanus	0.781	0.126	14	49	381404	Ursidae
Ursus_spelaeus	0.781	0.126	14	49	381405	Ursidae
Meles_meles	0.781	0.126	14	49	381407	Mustelidae
Canis_lupus	0.781	0.126	14	50	381462	Canidae
Canis_lupus	0.781	0.126	9	49	381496	Canidae
Xenocyon_lycaonoides	0.781	0.126	9	49	381500	Canidae
Pachycrocuta_brevirostris	0.781	0.126	9	49	381501	Hyaenidae
Ursus_spelaeus	0.781	0.126	9	49	381503	Ursidae
Lynx_issiodorensis	2.588	0.0117	11	42	382557	Felidae
Ursus_etruscus	2.588	0.0117	11	42	382558	Ursidae
Canis_lupus	2.588	0	8	45	382572	Canidae
Panthera_tigris	2.588	0.0117	100	24	384485	Felidae
Megantereon_nihowanensis	2.588	0.0117	100	24	384522	Felidae
Mustela_nivalis	0.781	0.126	18	45	385325	Mustelidae
Meles_meles	0.781	0.126	18	45	385326	Mustelidae
Amphicynodon_typicus	33.9	28.4	1	44	385424	Amphicynodontinae
Amphicynodon_leptorhynchus	33.9	28.4	1	44	385428	Amphicynodontinae
Amphicynodon_typicus	33.9	28.4	1	44	385429	Amphicynodontinae
Amphicynodon_velaunus	33.9	28.4	3	45	385430	Amphicynodontinae
Ursus_thibetanus	0.126	0.0117	109	28	385579	Ursidae
Ailuropoda_melanoleuca	0.126	0.0117	109	28	385580	Ursidae
Arctonyx_collaris	0.126	0.0117	109	28	385581	Mustelidae
Ursus_thibetanus	0.126	0.0117	109	28	385593	Ursidae
Ailuropoda_melanoleuca	0.126	0.0117	109	28	385594	Ursidae
Arctonyx_collaris	0.126	0.0117	109	28	385595	Mustelidae
Meles_meles	2.588	0.0117	-4	40	385965	Mustelidae
Mustela_eversmanii	2.588	0.0117	-4	40	385966	Mustelidae
Crocuta_crocuta	2.588	0.0117	-4	40	385969	Hyaenidae
Arctonyx_collaris	2.588	0.781	109	28	386022	Mustelidae
Ursus_thibetanus	2.588	0.781	109	28	386023	Ursidae
Ailuropoda_melanoleuca	2.588	0.781	109	28	386024	Ursidae
Ursus_thibetanus	0.781	0.0117	118	31	386463	Ursidae
Crocuta_crocuta	0.781	0.0117	118	31	386516	Hyaenidae
Ursus_etruscus	2.588	0.0117	35	32	387458	Ursidae
Canis_etruscus	2.588	0.0117	35	32	387459	Canidae
Panthera_gombaszoegensis	2.588	0.0117	35	32	387467	Felidae
Ursus_etruscus	2.588	0.0117	35	32	387486	Ursidae
Canis_etruscus	2.588	0.0117	35	32	387487	Canidae
Nyctereutes_procyonoides	2.588	0	119	31	387710	Canidae
Paguma_larvata	2.588	0	119	31	387714	Viverridae
Cuon_alpinus	2.588	0.0117	109	34	388991	Canidae
Panthera_tigris	2.588	0.0117	109	34	388992	Felidae
Plesictis_milloquensis	28.4	23.03	0	43.8619272	389082	Ailuridae
Amphictis_antiqua	28.4	23.03	0	46.833	389083	Ailuridae
Crocuta_crocuta	2.588	0.781	37	5	395164	Hyaenidae
Crocuta_crocuta	2.588	0.0117	36	-1	395344	Hyaenidae
Ursus_spelaeus	3.6	0.781	15	40	396202	Ursidae
Amphicyon_major	13.65	12.75	-8	39	396931	Amphicyonidae
Martes_pennanti	0.126	0.0117	-84	34	398212	Mustelidae
Urocyon_cinereoargenteus	0.126	0.0117	-84	34	398244	Canidae
Ursus_americanus	0.126	0.0117	-84	34	398245	Ursidae
Tremarctos_floridanus	0.126	0.0117	-84	34	398246	Ursidae
Procyon_lotor	0.126	0.0117	-84	34	398247	Procyonidae
Spilogale_putorius	0.126	0.0117	-84	34	398260	Mephitidae
Mephitis_mephitis	0.126	0.0117	-84	34	398261	Mephitidae
Conepatus_leuconotus	0.126	0.0117	-84	34	398262	Mephitidae
Lontra_canadensis	0.126	0.0117	-84	34	398263	Mustelidae
Panthera_onca	0.126	0.0117	-84	34	398264	Felidae
Lynx_rufus	0.126	0.0117	-84	34	398267	Felidae
Ailuropoda_melanoleuca	0.781	0.126	108	23	402766	Ursidae
Vulpes_lagopus	5.333	2.588	-2	42	405246	Canidae
Nyctereutes_megamastoides	5.333	2.588	-2	42	405248	Canidae
Enhydrictis_ardea	5.333	2.588	-2	42	405249	Mustelidae
Pliocrocuta_perrieri	5.333	2.588	-2	42	405250	Hyaenidae
Acinonyx_pardinensis	5.333	2.588	-2	42	405251	Felidae
Megantereon_cultridens	5.333	2.588	-2	42	405252	Felidae
Chasmaporthetes_lunensis	5.333	2.588	-2	42	405258	Hyaenidae
Acinonyx_pardinensis	5.333	2.588	-2	42	405259	Felidae
Crocuta_crocuta	0.126	0.0117	35	32	407960	Hyaenidae
Pliocrocuta_perrieri	0.126	0.0117	35	32	407961	Hyaenidae
Vulpes_vulpes	0.126	0.0117	35	32	407964	Canidae
Pliocrocuta_perrieri	2.588	0.0117	35	32	407996	Hyaenidae
Canis_lupus	2.588	0.0117	31	38	408440	Canidae
Vulpes_praecorsac	2.588	0.0117	31	38	408442	Canidae
Nyctereutes_megamastoides	5.333	2.588	38	47	409291	Canidae
Pliocrocuta_perrieri	5.333	2.588	39	47	409295	Hyaenidae
Pachycrocuta_brevirostris	5.333	2.588	39	47	409296	Hyaenidae
Lynx_issiodorensis	5.333	2.588	39	47	409297	Felidae
Acinonyx_pardinensis	5.333	2.588	39	47	409298	Felidae
Pliocrocuta_perrieri	5.333	2.588	39	47	409301	Hyaenidae
Pliocrocuta_perrieri	5.333	2.588	38	47	409302	Hyaenidae
Pachycrocuta_brevirostris	3.6	0.126	111	-7	409346	Hyaenidae
Crocuta_crocuta	3.6	0.126	111	-7	409348	Hyaenidae
Mionictis_dubia	11.62	7.246	21	44	411023	Mustelidae
Nyctereutes_megamastoides	5.333	2.588	23	44	412054	Canidae
Lynx_issiodorensis	5.333	2.588	23	44	412055	Felidae
Nyctereutes_megamastoides	5.333	2.588	23	44	412065	Canidae
Ursus_etruscus	5.333	2.588	23	44	412066	Ursidae
Pliocrocuta_perrieri	5.333	2.588	23	44	412067	Hyaenidae
Lynx_issiodorensis	5.333	2.588	23	44	412070	Felidae
Canis_etruscus	2.588	0.781	23	44	412079	Canidae
Pachycrocuta_brevirostris	2.588	0.781	23	44	412081	Hyaenidae
Canis_etruscus	2.588	0.781	23	44	412082	Canidae
Parailurus_anglicus	5.333	2.588	25	46	414553	Ailuridae
Ursus_minimus	5.333	2.588	25	45	414637	Ursidae
Pachycrocuta_brevirostris	0.781	0.126	9	49	415243	Hyaenidae
Canis_etruscus	2.588	0.781	108	51	415526	Canidae
Pachycrocuta_brevirostris	2.588	0.781	108	51	415530	Hyaenidae
Crocuta_crocuta	0.781	0.126	111	23	416076	Hyaenidae
Nyctereutes_megamastoides	5.333	2.588	45	41	416591	Canidae
Lynx_issiodorensis	5.333	2.588	45	41	416595	Felidae
Ursus_minimus	5.333	3.2	41	45	416629	Ursidae
Pachycrocuta_brevirostris	2.588	0.0117	44	41	416650	Hyaenidae
Panthera_gombaszoegensis	2.588	0.0117	44	41	416652	Felidae
Canis_lupus	0.781	0.0117	84	49	417541	Canidae
Panthera_spelaea	0.781	0.0117	84	49	417542	Felidae
Crocuta_crocuta	0.781	0.0117	84	49	417543	Hyaenidae
Canis_etruscus	2.588	0.781	13	44	417579	Canidae
Ursus_etruscus	2.588	0.781	13	44	417580	Ursidae
Ursus_thibetanus	2.588	0.781	13	44	417581	Ursidae
Chasmaporthetes_lunensis	2.588	0.781	13	44	417582	Hyaenidae
Ursus_etruscus	2.588	0.0117	16	44	417604	Ursidae
Nyctereutes_donnezani	5.333	3.2	-2	41	418108	Canidae
Chasmaporthetes_lunensis	5.333	3.2	-2	41	418110	Hyaenidae
Nyctereutes_megamastoides	5.333	2.588	-1	39	418295	Canidae
Lynx_issiodorensis	5.333	2.588	-1	39	418297	Felidae
Vulpes_lagopus	2.588	1.806	0	68	418306	Canidae
Nyctereutes_megamastoides	2.588	1.806	0	38	418307	Canidae
Ursus_etruscus	2.588	1.806	0	46	418308	Ursidae
Pliocrocuta_perrieri	2.588	1.806	0	33	418309	Hyaenidae
Chasmaporthetes_lunensis	2.588	1.806	0	38	418310	Hyaenidae
Acinonyx_pardinensis	2.588	1.806	0	42	418311	Felidae
Lynx_issiodorensis	2.588	1.806	0	-32	418312	Felidae
Nyctereutes_megamastoides	5.333	2.588	39	47	419018	Canidae
Metailurus_parvulus	8.7	5.333	-2	40	419655	Felidae
Amphimachairodus_giganteus	8.7	5.333	-2	40	419656	Felidae
Paludolutra_lluecai	8.7	5.333	-2	40	419658	Mustelidae
Plioviverrops_guerini	8.7	5.333	-2	40	419662	Hyaenidae
Amphicyon_major	11.608	8.7	0	48	419715	Amphicyonidae
Magericyon_castellanus	11.608	8.7	0	60	419716	Amphicyonidae
Eomellivora_piveteaui	11.608	8.7	0	47	419719	Mustelidae
Protictitherium_crassum	11.608	8.7	0	38	419728	Hyaenidae
Ursus_spelaeus	0.781	0.126	13	45	420014	Ursidae
Canis_lupus	0.781	0.126	13	45	420015	Canidae
Pachycrocuta_brevirostris	0.781	0.126	13	45	420017	Hyaenidae
Ursus_etruscus	2.588	0.781	15	41	421600	Ursidae
Ursus_etruscus	2.588	0.781	15	41	421607	Ursidae
Pachycrocuta_brevirostris	2.588	0.781	15	41	421612	Hyaenidae
Ursus_etruscus	2.588	0.781	15	41	421637	Ursidae
Canis_arnensis	2.588	0.781	15	41	421638	Canidae
Pachycrocuta_brevirostris	2.588	0.781	15	41	421651	Hyaenidae
Ursus_etruscus	2.588	0.781	15	41	421675	Ursidae
Canis_arnensis	2.588	0.781	15	41	421686	Canidae
Pachycrocuta_brevirostris	2.588	0.781	15	41	421692	Hyaenidae
Ursus_etruscus	2.588	0.781	15	41	421698	Ursidae
Canis_arnensis	2.588	0.781	15	41	421699	Canidae
Ursus_etruscus	2.588	0.781	15	41	421709	Ursidae
Pachycrocuta_brevirostris	2.588	0.781	15	41	421710	Hyaenidae
Tungurictis_spocki	15.97	5.333	112	43	432372	Hyaenidae
Ursavus_primaevus	15.97	11.62	17	50	435541	Ursidae
Pseudaelurus_quadridentatus	15.97	11.62	17	50	435568	Felidae
Baranogale_helbingi	4.2	3.2	22	52	435593	Mustelidae
Baranogale_helbingi	3.2	2.588	18	51	435612	Mustelidae
Indarctos_punjabiensis	8.7	5.333	103	36	436718	Ursidae
Canis_aureus	0.781	0.126	-8	31	439011	Canidae
Vulpes_vulpes	0.781	0.126	-8	31	439013	Canidae
Canis_etruscus	2.588	0.781	3	45	439046	Canidae
Ursus_etruscus	2.588	0.781	3	45	439048	Ursidae
Ursus_etruscus	2.588	0.781	12	43	439174	Ursidae
Panthera_gombaszoegensis	2.588	0.781	12	43	439175	Felidae
Ursus_spelaeus	0.781	0.126	28	41	440006	Ursidae
Ursus_arctos	0.781	0.126	28	41	440007	Ursidae
Crocuta_crocuta	0.781	0.126	28	41	440025	Hyaenidae
Canis_lupus	0.781	0.126	28	41	440026	Canidae
Ursus_spelaeus	0.781	0.126	14	40	440119	Ursidae
Ursus_spelaeus	0.781	0.0117	0	48	442544	Ursidae
Panthera_gombaszoegensis	0.781	0.0117	0	38	442545	Felidae
Ursus_spelaeus	0.781	0.0117	0	48	442552	Ursidae
Canis_lupus	0.781	0.0117	0	64	442555	Canidae
Vulpes_vulpes	0.781	0.0117	0	36	442556	Canidae
Crocuta_crocuta	0.126	0.0117	0	-2	442570	Hyaenidae
Panthera_spelaea	0.126	0.0117	0	40.6667	442571	Felidae
Canis_lupus	0.126	0.0117	0	64	442574	Canidae
Vulpes_vulpes	0.126	0.0117	0	36	442575	Canidae
Mustela_putorius	0.126	0.0117	0	45	442576	Mustelidae
Crocuta_crocuta	0.126	0.0117	0	35	442633	Hyaenidae
Canis_lupus	0.126	0.0117	0	64	442635	Canidae
Crocuta_crocuta	0.126	0.0117	0	35	442662	Hyaenidae
Canis_lupus	0.126	0.0117	0	42	442664	Canidae
Crocuta_crocuta	0.126	0.0117	0	35	442680	Hyaenidae
Canis_lupus	0.126	0.0117	0	42	442682	Canidae
Meles_meles	0.126	0.0117	0	37	442711	Mustelidae
Canis_lupus	0.126	0.0117	0	42	442712	Canidae
Vulpes_lagopus	0.781	0.126	11	45	442878	Canidae
Ursus_arctos	0.781	0.126	11	45	442879	Ursidae
Canis_lupus	2.588	0.781	11	45	442908	Canidae
Ursus_arctos	0.781	0.126	11	45	443123	Ursidae
Mustela_putorius	0.781	0.126	11	45	443124	Mustelidae
Meles_meles	0.781	0.126	11	45	443125	Mustelidae
Canis_lupus	0.781	0.126	11	45	443152	Canidae
Canis_lupus	0.781	0.126	11	45	443180	Canidae
Canis_lupus	0.781	0.126	11	45	443190	Canidae
Canis_lupus	0.781	0.126	11	45	443238	Canidae
Vulpes_lagopus	0.781	0.126	11	45	443240	Canidae
Mustela_nivalis	0.781	0.126	11	45	443242	Mustelidae
